=== SimAI htsim Backend ===
Topology: fattree
GPUs: 128
Link speed: 100000 Mbps
DP/TP/PP/EP: 2/4/2/8
GPUs per server: 8
Iterations: 5
Workload: /home/weihaoni/BTB-NCCL/SimAI/aicb/results/workload/Qwen3-Moe-235B-world_size128-tp4-pp2-ep8-bs1-seq1024-decode.txt
Expert hotspot: topk=8 skew=1.2 seed=7 volatility=1000
==========================
[htsim] Machines: 16 FatTree K=4 FatTree nodes: 16
Building 1:1 Fat Tree with 16 nodes (k=4)
Link speed: 800000 Mbps
[htsim] FatTree topology created (full BW: 800000 Mbps)
[htsim] NVSwitch nodes: 16 (IDs: 128 to 143)
The final active chunks per dimension 1 after allocating to queues is: 1
ring of node 0, id: 0 dimension: local total nodes in ring: 128 index in ring: 0 offset: 1total nodes in ring: 128
ring of node 0, id: 0 dimension: local total nodes in ring: 128 index in ring: 0 offset: 1total nodes in ring: 128
ring of node 0, id: 0 dimension: local total nodes in ring: 128 index in ring: 0 offset: 1total nodes in ring: 128
ring of node 0, id: 0 dimension: local total nodes in ring: 128 index in ring: 0 offset: 1total nodes in ring: 128
total nodes: 128
Success in opening workload file
model_parallel_NPU_group is 4
checkpoints layers are: 
layers initiating fwd_in_bckwd are: 
ring of node 0, id: 0 dimension: local total nodes in ring: 4 index in ring: 0 offset: 1total nodes in ring: 4
ring of node 0, id: 0 dimension: local total nodes in ring: 32 index in ring: 0 offset: 4total nodes in ring: 32
ring of node 0, id: 0 dimension: local total nodes in ring: 4 index in ring: 0 offset: 1total nodes in ring: 4
ring of node 0, id: 0 dimension: local total nodes in ring: 32 index in ring: 0 offset: 4total nodes in ring: 32
ring of node 0, id: 0 dimension: local total nodes in ring: 4 index in ring: 0 offset: 1total nodes in ring: 4
ring of node 0, id: 0 dimension: local total nodes in ring: 32 index in ring: 0 offset: 4total nodes in ring: 32
ring of node 0, id: 0 dimension: local total nodes in ring: 4 index in ring: 0 offset: 1total nodes in ring: 4
ring of node 0, id: 0 dimension: local total nodes in ring: 32 index in ring: 0 offset: 4total nodes in ring: 32
pp_commize:8388608
id: attention_norm , depen: -1 , wg_comp_time: 0
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
info: no input grad collective for layer: moe_expert
info: no weight grad collective for layer: moe_expert
info: no input grad collective for layer: moe_route
info: no weight grad collective for layer: moe_route
info: no input grad collective for layer: moe_norm
info: no weight grad collective for layer: moe_norm
info: no input grad collective for layer: attention_layer
info: no weight grad collective for layer: attention_layer
info: no input grad collective for layer: attention_norm
info: no weight grad collective for layer: attention_norm
pass: 1 finished at time: 762082
info: no forward pass collective for layer: attention_norm
chunk size is: 8192 , size is: 8192 , layer_num is: 1 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=3 chunk=8192
[DBG] got queue 0
[DBG] phase created, final_data_size=8192
info: all-reduce forward pass collective issued for layer: attention_layer, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: attention_layer is finished************
info: no forward pass collective for layer: moe_norm
chunk size is: 4096 , size is: 4096 , layer_num is: 3 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
[DBG] got queue 0
[DBG] phase created, final_data_size=4096
info: all-to-all forward pass collective issued for layer: moe_route, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: moe_route is finished************
chunk size is: 4096 , size is: 4096 , layer_num is: 4 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
[DBG] got queue 0
[DBG] phase created, final_data_size=4096
info: all-to-all forward pass collective issued for layer: moe_expert, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: moe_expert is finished************
info: no forward pass collective for layer: attention_norm
chunk size is: 8192 , size is: 8192 , layer_num is: 6 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=3 chunk=8192
[DBG] got queue 0
[DBG] phase created, final_data_size=8192
info: all-reduce forward pass collective issued for layer: attention_layer, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: attention_layer is finished************
info: no forward pass collective for layer: moe_norm
chunk size is: 4096 , size is: 4096 , layer_num is: 8 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
[DBG] got queue 0
[DBG] phase created, final_data_size=4096
info: all-to-all forward pass collective issued for layer: moe_route, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: moe_route is finished************
chunk size is: 4096 , size is: 4096 , layer_num is: 9 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
[DBG] got queue 0
[DBG] phase created, final_data_size=4096
info: all-to-all forward pass collective issued for layer: moe_expert, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: moe_expert is finished************
info: no forward pass collective for layer: attention_norm
chunk size is: 8192 , size is: 8192 , layer_num is: 11 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=3 chunk=8192
[DBG] got queue 0
[DBG] phase created, final_data_size=8192
info: all-reduce forward pass collective issued for layer: attention_layer, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: attention_layer is finished************
info: no forward pass collective for layer: moe_norm
chunk size is: 4096 , size is: 4096 , layer_num is: 13 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
[DBG] got queue 0
[DBG] phase created, final_data_size=4096
info: all-to-all forward pass collective issued for layer: moe_route, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: moe_route is finished************
chunk size is: 4096 , size is: 4096 , layer_num is: 14 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
[DBG] got queue 0
[DBG] phase created, final_data_size=4096
info: all-to-all forward pass collective issued for layer: moe_expert, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: moe_expert is finished************
info: no forward pass collective for layer: attention_norm
chunk size is: 8192 , size is: 8192 , layer_num is: 16 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=3 chunk=8192
[DBG] got queue 0
[DBG] phase created, final_data_size=8192
info: all-reduce forward pass collective issued for layer: attention_layer, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: attention_layer is finished************
info: no forward pass collective for layer: moe_norm
chunk size is: 4096 , size is: 4096 , layer_num is: 18 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
[DBG] got queue 0
[DBG] phase created, final_data_size=4096
info: all-to-all forward pass collective issued for layer: moe_route, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: moe_route is finished************
chunk size is: 4096 , size is: 4096 , layer_num is: 19 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
[DBG] got queue 0
[DBG] phase created, final_data_size=4096
info: all-to-all forward pass collective issued for layer: moe_expert, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: moe_expert is finished************
info: no forward pass collective for layer: attention_norm
chunk size is: 8192 , size is: 8192 , layer_num is: 21 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=3 chunk=8192
[DBG] got queue 0
[DBG] phase created, final_data_size=8192
info: all-reduce forward pass collective issued for layer: attention_layer, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: attention_layer is finished************
info: no forward pass collective for layer: moe_norm
chunk size is: 4096 , size is: 4096 , layer_num is: 23 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
[DBG] got queue 0
[DBG] phase created, final_data_size=4096
info: all-to-all forward pass collective issued for layer: moe_route, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: moe_route is finished************
chunk size is: 4096 , size is: 4096 , layer_num is: 24 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
[DBG] got queue 0
[DBG] phase created, final_data_size=4096
info: all-to-all forward pass collective issued for layer: moe_expert, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: moe_expert is finished************
info: no forward pass collective for layer: attention_norm
chunk size is: 8192 , size is: 8192 , layer_num is: 26 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=3 chunk=8192
[DBG] got queue 0
[DBG] phase created, final_data_size=8192
info: all-reduce forward pass collective issued for layer: attention_layer, involved dimensions:  1, 0, 0, 0, 0, 0, 0, 0, 0, 0,
***** info: fwd pass comm collective for layer: attention_layer is finished************
info: no forward pass collective for layer: moe_norm
chunk size is: 4096 , size is: 4096 , layer_num is: 28 , node: 0
[DBG] gen_collective dim=0 nodes_in_dim=4 collective_type=4 chunk=4096
